id_kit,timestamp,VWC_20cm_%,VWC_40cm_%,T_soil_C,SWT_20cm_cBar,SWT_40cm_cBar,temperatura_ambiente
KIT_001,2026-06-20 06:46:00,32.88,38.57,22.4,7.08,5.64,23.34
KIT_001,2026-06-20 06:47:00,33.88,38.51,22.84,6.84,5.12,22.76
KIT_001,2026-06-20 06:48:00,33.95,38.61,22.79,7.24,5.01,22.94
KIT_001,2026-06-20 06:49:00,33.33,38.41,22.46,6.83,5.85,23.2
KIT_001,2026-06-20 06:50:00,33.63,38.58,22.19,7.3,5.29,23.54
KIT_001,2026-06-20 06:51:00,33.33,38.33,22.6,7.43,5.39,23.27
KIT_001,2026-06-20 06:52:00,32.8,38.89,22.56,7.38,5.84,23.52
KIT_001,2026-06-20 06:53:00,33.12,38.47,22.78,7.07,5.54,24.18
KIT_001,2026-06-20 06:54:00,33.3,38.39,22.81,6.65,5.59,23.98
KIT_001,2026-06-20 06:55:00,33.09,38.22,22.85,7.36,5.61,24.23
KIT_001,2026-06-20 06:56:00,33.18,38.58,22.93,7.19,5.71,23.76
KIT_001,2026-06-20 06:57:00,33.22,38.56,22.57,6.99,5.52,24.0
KIT_001,2026-06-20 06:58:00,33.23,38.63,22.87,7.1,5.57,23.92
KIT_001,2026-06-20 06:59:00,33.28,38.21,22.69,7.61,5.37,23.7
KIT_001,2026-06-20 07:00:00,32.89,38.04,22.8,6.98,5.54,23.83
KIT_001,2026-06-20 07:01:00,33.02,38.71,22.94,7.39,5.49,23.32
KIT_001,2026-06-20 07:02:00,32.82,38.97,22.48,7.34,5.85,23.84
KIT_001,2026-06-20 07:03:00,33.62,38.22,22.66,7.21,5.24,23.58
KIT_001,2026-06-20 07:04:00,32.54,39.01,22.67,7.47,5.24,23.56
KIT_001,2026-06-20 07:05:00,33.68,38.63,22.58,7.73,5.31,23.78
KIT_001,2026-06-20 07:06:00,33.76,38.53,22.86,7.24,5.52,23.67
KIT_001,2026-06-20 07:07:00,33.16,38.41,22.54,7.24,5.03,23.47
KIT_001,2026-06-20 07:08:00,32.34,38.11,22.57,7.45,5.35,23.26
KIT_001,2026-06-20 07:09:00,33.12,38.81,22.55,7.51,4.73,23.86
KIT_001,2026-06-20 07:10:00,33.22,38.28,22.91,7.24,5.31,23.19
KIT_001,2026-06-20 07:11:00,32.88,38.27,22.59,7.18,5.67,23.67
KIT_001,2026-06-20 07:12:00,33.04,38.8,22.79,6.7,5.25,23.11
KIT_001,2026-06-20 07:13:00,33.75,37.93,23.09,7.05,5.5,23.73
KIT_001,2026-06-20 07:14:00,33.44,38.03,22.68,6.95,5.35,23.74
KIT_001,2026-06-20 07:15:00,32.88,38.47,22.92,7.39,5.3,23.0
KIT_001,2026-06-20 07:16:00,32.63,38.55,23.12,7.16,5.78,23.8
KIT_001,2026-06-20 07:17:00,33.07,38.59,23.08,7.14,5.31,23.99
KIT_001,2026-06-20 07:18:00,33.1,38.34,22.95,7.21,5.67,24.28
KIT_001,2026-06-20 07:19:00,33.35,39.17,23.17,6.99,5.71,24.41
KIT_001,2026-06-20 07:20:00,32.98,38.32,22.87,7.59,5.45,24.29
KIT_001,2026-06-20 07:21:00,33.34,38.3,23.06,7.52,5.73,24.69
KIT_001,2026-06-20 07:22:00,33.83,38.11,23.18,7.6,5.49,25.37
KIT_001,2026-06-20 07:23:00,33.43,38.37,23.84,7.36,5.88,24.88
KIT_001,2026-06-20 07:24:00,33.12,38.5,23.31,7.18,5.45,25.45
KIT_001,2026-06-20 07:25:00,33.07,38.66,23.39,7.58,5.73,25.87
KIT_001,2026-06-20 07:26:00,32.99,37.86,23.32,7.0,5.73,25.25
KIT_001,2026-06-20 07:27:00,33.51,38.24,23.62,6.95,6.06,25.05
KIT_001,2026-06-20 07:28:00,32.85,38.46,23.5,7.01,5.8,25.0
KIT_001,2026-06-20 07:29:00,33.07,38.51,23.67,7.28,5.98,25.33
KIT_001,2026-06-20 07:30:00,33.05,38.34,23.55,6.95,5.87,24.83
KIT_001,2026-06-20 07:31:00,32.84,38.51,23.12,7.09,5.85,25.03
KIT_001,2026-06-20 07:32:00,32.52,38.11,23.2,6.72,5.62,25.31
KIT_001,2026-06-20 07:33:00,33.09,38.83,23.61,7.24,5.94,24.87
KIT_001,2026-06-20 07:34:00,32.94,38.67,23.27,6.73,5.58,24.6
KIT_001,2026-06-20 07:35:00,33.12,37.98,23.52,6.87,5.22,24.74
KIT_001,2026-06-20 07:36:00,32.77,38.05,23.27,7.39,5.59,24.74
KIT_001,2026-06-20 07:37:00,33.39,38.06,23.13,7.38,5.76,24.91
KIT_001,2026-06-20 07:38:00,32.67,38.57,23.29,7.16,5.24,25.24
KIT_001,2026-06-20 07:39:00,33.59,37.98,23.17,7.13,5.42,24.98
KIT_001,2026-06-20 07:40:00,32.39,38.26,23.28,6.92,5.33,25.43
KIT_001,2026-06-20 07:41:00,33.16,38.49,23.45,6.85,5.83,25.08
KIT_001,2026-06-20 07:42:00,33.19,38.33,23.54,6.94,6.05,24.82
KIT_001,2026-06-20 07:43:00,32.76,38.43,23.14,6.64,5.58,25.62
KIT_001,2026-06-20 07:44:00,33.2,38.02,23.47,7.07,5.76,25.06
KIT_001,2026-06-20 07:45:00,33.51,38.52,23.38,7.01,5.76,24.87
KIT_001,2026-06-20 07:46:00,32.29,38.16,23.35,6.78,6.03,25.64
KIT_001,2026-06-20 07:47:00,33.24,38.24,23.48,7.42,5.49,24.8
KIT_001,2026-06-20 07:48:00,32.19,38.41,23.32,7.2,5.62,24.71
KIT_001,2026-06-20 07:49:00,32.73,38.37,23.68,7.24,5.6,24.69
KIT_001,2026-06-20 07:50:00,33.64,38.35,23.62,6.96,5.72,24.8
KIT_001,2026-06-20 07:51:00,32.87,38.11,23.59,7.1,6.34,24.91
KIT_001,2026-06-20 07:52:00,32.66,38.25,23.23,7.27,5.74,23.94
KIT_001,2026-06-20 07:53:00,33.01,38.34,23.12,7.17,5.53,24.76
KIT_001,2026-06-20 07:54:00,33.8,37.93,23.3,7.54,5.47,24.32
KIT_001,2026-06-20 07:55:00,32.44,38.2,23.23,7.11,6.08,24.28
KIT_001,2026-06-20 07:56:00,32.74,38.46,23.17,6.99,5.48,24.89
KIT_001,2026-06-20 07:57:00,33.66,37.97,23.09,7.23,5.79,24.59
KIT_001,2026-06-20 07:58:00,33.81,38.7,23.36,6.71,5.38,24.73
KIT_001,2026-06-20 07:59:00,33.15,38.74,23.32,7.22,5.17,24.68
KIT_001,2026-06-20 08:00:00,32.78,38.0,23.57,6.61,5.56,24.96
KIT_001,2026-06-20 08:01:00,33.98,38.78,23.6,7.06,5.18,25.25
KIT_001,2026-06-20 08:02:00,33.83,38.34,23.73,6.69,5.37,24.31
KIT_001,2026-06-20 08:03:00,33.53,38.51,23.29,6.93,5.32,25.27
KIT_001,2026-06-20 08:04:00,33.04,38.25,23.66,6.99,5.26,25.47
KIT_001,2026-06-20 08:05:00,33.33,38.68,23.46,6.76,4.98,25.29
KIT_001,2026-06-20 08:06:00,33.29,38.51,23.4,6.44,5.29,25.05
KIT_001,2026-06-20 08:07:00,33.45,38.14,23.58,6.53,4.96,25.0
KIT_001,2026-06-20 08:08:00,33.84,38.02,23.91,6.59,4.64,25.94
KIT_001,2026-06-20 08:09:00,33.63,37.93,23.66,6.32,5.5,25.19
KIT_001,2026-06-20 08:10:00,32.94,38.41,24.07,7.1,5.44,25.86
KIT_001,2026-06-20 08:11:00,33.8,38.52,23.9,6.86,5.31,25.64
KIT_001,2026-06-20 08:12:00,33.42,38.53,23.74,6.57,5.17,26.12
KIT_001,2026-06-20 08:13:00,33.54,38.29,24.08,7.24,5.09,25.59
KIT_001,2026-06-20 08:14:00,33.81,37.97,23.97,6.72,5.68,25.33
KIT_001,2026-06-20 08:15:00,32.9,38.11,23.72,6.97,6.15,25.8
KIT_001,2026-06-20 08:16:00,33.26,38.65,24.26,6.74,5.68,25.36
KIT_001,2026-06-20 08:17:00,33.06,38.16,23.92,6.47,5.6,26.34
KIT_001,2026-06-20 08:18:00,32.68,38.35,23.86,6.67,5.66,25.77
KIT_001,2026-06-20 08:19:00,33.33,37.98,23.66,6.93,6.19,25.74
KIT_001,2026-06-20 08:20:00,34.07,38.41,24.05,7.3,5.81,25.68
KIT_001,2026-06-20 08:21:00,32.53,38.17,23.9,7.19,5.37,25.25
KIT_001,2026-06-20 08:22:00,33.14,38.62,23.9,7.18,5.59,25.33
KIT_001,2026-06-20 08:23:00,33.35,38.53,23.66,6.67,5.64,25.33
KIT_001,2026-06-20 08:24:00,33.15,38.15,23.91,7.52,5.27,25.72
KIT_001,2026-06-20 08:25:00,33.05,38.26,23.9,7.3,5.7,24.89
KIT_001,2026-06-20 08:26:00,32.62,38.12,23.64,7.24,5.3,25.11
KIT_001,2026-06-20 08:27:00,33.15,37.85,23.54,7.58,5.11,25.32
KIT_001,2026-06-20 08:28:00,32.79,38.01,23.99,7.64,5.5,25.36
KIT_001,2026-06-20 08:29:00,32.28,38.31,23.61,7.64,5.45,25.28
KIT_001,2026-06-20 08:30:00,33.45,38.34,24.0,7.32,5.46,25.09
KIT_001,2026-06-20 08:31:00,33.35,38.27,23.93,7.16,5.26,25.43
KIT_001,2026-06-20 08:32:00,33.02,38.13,24.31,7.68,5.28,26.27
KIT_001,2026-06-20 08:33:00,33.07,38.48,24.04,7.12,5.71,26.12
KIT_001,2026-06-20 08:34:00,33.36,38.21,24.39,7.98,5.53,26.44
KIT_001,2026-06-20 08:35:00,33.05,38.39,24.12,7.53,5.17,26.21
KIT_001,2026-06-20 08:36:00,33.28,37.64,24.41,7.25,4.97,26.28
KIT_001,2026-06-20 08:37:00,32.84,36.98,24.61,7.21,5.28,26.67
KIT_001,2026-06-20 08:38:00,33.4,38.24,23.97,7.2,5.6,26.61
KIT_001,2026-06-20 08:39:00,33.04,37.71,24.23,7.56,5.46,26.41
KIT_001,2026-06-20 08:40:00,32.98,38.07,24.71,7.52,5.49,26.18
KIT_001,2026-06-20 08:41:00,32.46,38.03,24.16,7.21,5.57,26.22
KIT_001,2026-06-20 08:42:00,32.99,38.59,24.15,7.43,5.75,26.13
KIT_001,2026-06-20 08:43:00,32.59,38.22,24.28,7.18,6.01,25.96
KIT_001,2026-06-20 08:44:00,32.65,38.14,24.12,7.67,5.87,25.85
KIT_001,2026-06-20 08:45:00,32.57,38.33,23.76,7.51,5.94,26.19
KIT_001,2026-06-20 08:46:00,32.5,38.19,24.35,7.42,5.88,25.62
KIT_001,2026-06-20 08:47:00,33.63,37.95,23.74,7.19,5.82,26.35
KIT_001,2026-06-20 08:48:00,33.36,38.41,24.07,7.44,6.18,25.95
KIT_001,2026-06-20 08:49:00,33.58,37.76,24.42,7.41,6.15,25.73
KIT_001,2026-06-20 08:50:00,32.49,38.2,24.12,7.59,6.49,25.96
KIT_001,2026-06-20 08:51:00,32.96,37.64,24.08,7.55,6.14,25.91
KIT_001,2026-06-20 08:52:00,32.49,38.17,24.41,7.7,5.88,26.03
KIT_001,2026-06-20 08:53:00,32.71,38.17,24.08,7.38,5.79,26.06
KIT_001,2026-06-20 08:54:00,32.65,38.62,24.03,7.04,6.27,26.09
KIT_001,2026-06-20 08:55:00,33.41,37.65,24.34,7.75,5.84,26.2
KIT_001,2026-06-20 08:56:00,33.34,38.17,24.26,6.82,6.01,26.26
KIT_001,2026-06-20 08:57:00,34.34,38.83,24.05,6.32,5.38,26.47
KIT_001,2026-06-20 08:58:00,34.68,38.92,24.43,6.14,5.42,26.21
KIT_001,2026-06-20 08:59:00,35.77,39.11,24.39,5.78,4.83,26.35
KIT_001,2026-06-20 09:00:00,34.94,39.0,24.23,5.12,5.05,26.26
KIT_001,2026-06-20 09:01:00,36.39,39.34,24.25,4.67,4.31,26.39
KIT_001,2026-06-20 09:02:00,36.85,40.12,24.41,4.25,4.45,26.27
KIT_001,2026-06-20 09:03:00,36.6,39.97,24.55,4.25,4.09,26.09
KIT_001,2026-06-20 09:04:00,37.79,40.33,24.26,3.45,3.93,26.02
KIT_001,2026-06-20 09:05:00,38.05,40.42,24.45,2.76,3.57,26.3
KIT_001,2026-06-20 09:06:00,37.85,40.09,24.51,2.76,3.59,26.74
KIT_001,2026-06-20 09:07:00,37.63,40.71,24.64,2.94,3.76,26.54
KIT_001,2026-06-20 09:08:00,37.66,40.58,24.54,3.06,3.5,26.6
KIT_001,2026-06-20 09:09:00,38.63,41.11,24.43,3.12,3.53,26.88
KIT_001,2026-06-20 09:10:00,37.91,40.11,24.59,3.03,3.72,26.98
KIT_001,2026-06-20 09:11:00,38.17,40.65,24.82,2.79,3.73,27.13
KIT_001,2026-06-20 09:12:00,37.62,40.0,25.19,2.89,3.61,27.11
KIT_001,2026-06-20 09:13:00,37.62,40.43,24.8,3.18,4.12,27.59
KIT_001,2026-06-20 09:14:00,38.26,40.67,25.13,2.71,3.83,27.88
KIT_001,2026-06-20 09:15:00,37.41,39.75,24.97,2.88,3.88,27.73
KIT_001,2026-06-20 09:16:00,37.74,40.31,25.03,3.15,3.62,27.67
KIT_001,2026-06-20 09:17:00,37.91,40.2,25.27,3.22,4.48,27.55
KIT_001,2026-06-20 09:18:00,37.95,40.16,25.08,2.95,4.58,27.33
KIT_001,2026-06-20 09:19:00,37.86,40.49,24.65,2.9,3.79,27.34
KIT_001,2026-06-20 09:20:00,38.07,40.71,24.75,2.67,4.3,27.42
KIT_001,2026-06-20 09:21:00,38.18,40.34,25.08,3.13,3.98,27.03
KIT_001,2026-06-20 09:22:00,38.21,40.44,24.82,3.33,4.42,27.22
KIT_001,2026-06-20 09:23:00,37.61,40.41,24.52,3.64,4.11,26.98
KIT_001,2026-06-20 09:24:00,37.87,40.38,24.55,3.1,4.06,26.81
KIT_001,2026-06-20 09:25:00,38.4,40.05,24.82,2.99,3.43,27.03
KIT_001,2026-06-20 09:26:00,38.28,40.71,24.86,2.77,3.83,26.73
KIT_001,2026-06-20 09:27:00,37.47,40.46,24.65,2.53,4.05,26.71
KIT_001,2026-06-20 09:28:00,38.06,40.49,25.12,3.04,4.09,27.1
KIT_001,2026-06-20 09:29:00,37.23,40.12,24.78,3.59,3.74,26.49
KIT_001,2026-06-20 09:30:00,37.92,40.22,24.55,3.32,3.86,27.06
KIT_001,2026-06-20 09:31:00,38.55,40.3,24.41,3.28,4.18,26.53
KIT_001,2026-06-20 09:32:00,37.54,39.89,24.37,3.06,3.69,26.28
KIT_001,2026-06-20 09:33:00,37.57,39.84,24.61,3.09,4.07,26.37
KIT_001,2026-06-20 09:34:00,38.11,40.16,24.43,2.39,4.34,26.47
KIT_001,2026-06-20 09:35:00,37.29,40.5,24.84,3.19,4.13,26.71
KIT_001,2026-06-20 09:36:00,37.59,40.13,24.86,2.86,4.13,26.73
KIT_001,2026-06-20 09:37:00,38.01,40.01,24.75,2.82,3.56,26.68
KIT_001,2026-06-20 09:38:00,37.57,40.06,24.44,2.92,3.88,27.12
KIT_001,2026-06-20 09:39:00,37.69,40.16,24.6,2.91,4.61,26.47
KIT_001,2026-06-20 09:40:00,38.02,40.17,25.04,2.82,3.97,27.13
KIT_001,2026-06-20 09:41:00,37.89,40.92,24.73,3.0,4.45,27.29
KIT_001,2026-06-20 09:42:00,37.83,40.57,25.13,2.86,4.0,27.42
KIT_001,2026-06-20 09:43:00,37.6,40.55,25.05,3.03,4.1,27.08
KIT_001,2026-06-20 09:44:00,37.83,40.58,25.02,2.63,4.31,27.36
KIT_001,2026-06-20 09:45:00,37.65,39.92,24.93,2.95,4.23,27.71
KIT_001,2026-06-20 09:46:00,37.85,39.86,25.01,2.73,4.27,27.91
KIT_001,2026-06-20 09:47:00,37.52,39.91,25.02,2.84,3.94,27.99
KIT_001,2026-06-20 09:48:00,37.64,40.65,25.15,3.04,3.84,27.22
KIT_001,2026-06-20 09:49:00,37.36,40.1,24.72,2.6,3.87,26.94
KIT_001,2026-06-20 09:50:00,37.7,39.9,24.81,2.79,3.94,27.35
KIT_001,2026-06-20 09:51:00,37.43,40.16,24.83,3.14,3.99,27.68
KIT_001,2026-06-20 09:52:00,37.33,40.23,24.91,2.65,4.28,27.18
KIT_001,2026-06-20 09:53:00,37.81,40.39,24.55,3.44,4.01,26.6
KIT_001,2026-06-20 09:54:00,37.8,40.39,24.43,3.3,4.09,27.38
KIT_001,2026-06-20 09:55:00,38.0,40.08,24.78,2.88,3.98,26.72
KIT_001,2026-06-20 09:56:00,37.56,40.54,24.39,2.8,3.65,26.45
KIT_001,2026-06-20 09:57:00,37.83,40.14,24.99,3.05,3.92,27.24
KIT_001,2026-06-20 09:58:00,37.86,40.29,24.75,2.64,3.93,26.64
KIT_001,2026-06-20 09:59:00,37.81,40.54,24.51,2.5,4.08,26.8
KIT_001,2026-06-20 10:00:00,37.34,40.14,24.77,2.89,3.61,27.24
KIT_001,2026-06-20 10:01:00,37.66,40.17,24.98,2.97,3.35,27.16
KIT_001,2026-06-20 10:02:00,37.72,40.51,24.84,3.02,3.89,27.28
KIT_001,2026-06-20 10:03:00,37.57,40.08,25.0,2.85,3.92,27.38
KIT_001,2026-06-20 10:04:00,36.82,40.22,25.19,3.32,3.78,27.75
KIT_001,2026-06-20 10:05:00,37.59,40.51,25.04,2.63,3.82,27.0
KIT_001,2026-06-20 10:06:00,38.29,40.95,24.85,2.72,4.0,27.52
KIT_001,2026-06-20 10:07:00,37.38,40.51,24.93,3.12,3.65,27.24
KIT_001,2026-06-20 10:08:00,37.24,40.46,25.22,2.71,3.67,27.0
KIT_001,2026-06-20 10:09:00,37.61,40.48,25.23,2.7,3.73,26.86
KIT_001,2026-06-20 10:10:00,37.58,39.99,24.44,3.03,3.38,26.26
KIT_001,2026-06-20 10:11:00,37.88,40.34,25.02,2.74,3.62,26.59
KIT_001,2026-06-20 10:12:00,37.01,40.29,24.8,2.97,3.62,26.98
KIT_001,2026-06-20 10:13:00,37.69,40.39,24.89,2.83,4.02,26.74
KIT_001,2026-06-20 10:14:00,37.63,40.32,24.55,2.78,3.51,26.35
KIT_001,2026-06-20 10:15:00,37.36,40.39,24.26,2.47,3.61,25.91
KIT_001,2026-06-20 10:16:00,37.52,40.35,24.75,3.03,3.73,26.52
KIT_001,2026-06-20 10:17:00,37.75,40.63,24.47,2.69,3.24,26.7
KIT_001,2026-06-20 10:18:00,37.68,40.41,24.4,2.96,3.74,26.68
KIT_001,2026-06-20 10:19:00,36.97,40.85,24.44,2.87,3.78,26.23
KIT_001,2026-06-20 10:20:00,37.64,41.53,24.85,2.95,3.27,26.3
KIT_001,2026-06-20 10:21:00,37.32,41.38,24.78,2.96,3.09,26.98
KIT_001,2026-06-20 10:22:00,37.36,41.44,24.93,3.05,3.57,26.32
KIT_001,2026-06-20 10:23:00,37.35,42.18,24.93,2.82,3.31,26.79
KIT_001,2026-06-20 10:24:00,37.26,41.37,24.73,3.31,3.08,26.28
KIT_001,2026-06-20 10:25:00,37.72,41.62,24.83,2.54,3.36,26.7
KIT_001,2026-06-20 10:26:00,37.27,42.45,24.78,2.94,3.33,27.02
KIT_001,2026-06-20 10:27:00,36.9,41.95,24.89,3.21,2.92,26.98
KIT_001,2026-06-20 10:28:00,37.15,41.85,24.78,3.12,3.06,27.22
KIT_001,2026-06-20 10:29:00,37.34,41.55,25.09,2.76,3.14,26.89
KIT_001,2026-06-20 10:30:00,37.71,42.04,25.28,2.8,3.01,27.1
KIT_001,2026-06-20 10:31:00,37.48,42.06,24.94,2.75,2.65,27.53
KIT_001,2026-06-20 10:32:00,36.97,41.56,25.4,3.15,2.77,27.69
KIT_001,2026-06-20 10:33:00,38.13,41.84,25.21,2.82,2.66,27.68
KIT_001,2026-06-20 10:34:00,37.35,41.77,25.28,3.06,3.12,27.97
KIT_001,2026-06-20 10:35:00,37.7,41.94,24.94,3.07,2.7,27.42
KIT_001,2026-06-20 10:36:00,37.19,41.52,24.94,3.59,3.05,27.76
KIT_001,2026-06-20 10:37:00,37.43,42.23,25.35,3.08,3.46,28.38
KIT_001,2026-06-20 10:38:00,37.53,42.13,25.49,2.8,3.36,28.28
KIT_001,2026-06-20 10:39:00,37.66,41.74,25.22,2.63,2.54,28.16
KIT_001,2026-06-20 10:40:00,37.61,41.78,25.71,2.93,2.68,28.01
KIT_001,2026-06-20 10:41:00,37.54,41.8,25.54,2.97,2.81,28.35
KIT_001,2026-06-20 10:42:00,37.12,41.61,25.23,2.45,2.71,28.24
KIT_001,2026-06-20 10:43:00,37.03,41.7,25.44,2.82,2.59,27.79
KIT_001,2026-06-20 10:44:00,37.34,41.75,25.95,3.07,3.0,28.46
KIT_001,2026-06-20 10:45:00,37.55,42.31,25.22,2.87,3.18,28.04
KIT_001,2026-06-20 10:46:00,37.13,42.1,25.57,3.24,3.24,28.41
KIT_001,2026-06-20 10:47:00,37.57,42.09,25.39,2.61,2.88,27.79
KIT_001,2026-06-20 10:48:00,37.7,41.91,25.58,3.17,2.93,28.56
KIT_001,2026-06-20 10:49:00,36.86,41.46,25.69,3.23,3.09,28.06
KIT_001,2026-06-20 10:50:00,36.88,41.77,25.35,3.24,2.97,27.82
KIT_001,2026-06-20 10:51:00,37.12,42.07,25.64,2.61,3.2,27.9
KIT_001,2026-06-20 10:52:00,37.26,41.39,25.85,3.08,3.11,27.95
KIT_001,2026-06-20 10:53:00,36.96,41.95,25.41,2.83,2.91,28.01
KIT_001,2026-06-20 10:54:00,37.61,42.45,25.55,2.65,2.54,28.31
KIT_001,2026-06-20 10:55:00,37.28,42.06,25.26,2.9,3.37,27.96
KIT_001,2026-06-20 10:56:00,37.13,42.17,25.38,2.77,2.83,27.39
KIT_001,2026-06-20 10:57:00,36.61,41.81,25.34,3.23,3.09,27.61
KIT_001,2026-06-20 10:58:00,36.64,42.04,25.53,3.13,2.52,28.59
KIT_001,2026-06-20 10:59:00,37.18,41.53,25.61,2.71,3.0,27.92
KIT_001,2026-06-20 11:00:00,36.33,41.99,25.34,2.82,3.03,28.11
KIT_001,2026-06-20 11:01:00,37.42,41.95,25.67,2.9,3.04,27.78
KIT_001,2026-06-20 11:02:00,37.0,41.84,25.67,2.98,3.75,27.6
KIT_001,2026-06-20 11:03:00,38.18,42.15,25.53,3.25,2.84,27.71
KIT_001,2026-06-20 11:04:00,37.84,41.6,25.25,3.17,3.21,27.85
KIT_001,2026-06-20 11:05:00,36.96,41.7,25.23,3.01,3.13,27.69
KIT_001,2026-06-20 11:06:00,36.98,41.78,25.19,2.93,2.83,28.27
KIT_001,2026-06-20 11:07:00,37.37,41.43,25.54,2.56,3.2,27.63
KIT_001,2026-06-20 11:08:00,37.61,41.8,25.1,3.32,2.96,27.51
KIT_001,2026-06-20 11:09:00,36.44,41.21,25.48,2.89,3.22,27.97
KIT_001,2026-06-20 11:10:00,36.39,42.03,25.13,3.39,3.49,27.99
KIT_001,2026-06-20 11:11:00,36.8,41.72,25.51,3.05,3.04,27.76
KIT_001,2026-06-20 11:12:00,37.22,41.54,25.35,3.51,2.93,27.59
KIT_001,2026-06-20 11:13:00,37.19,41.44,25.61,3.15,3.26,27.26
KIT_001,2026-06-20 11:14:00,37.39,41.61,25.57,2.64,3.35,28.03
KIT_001,2026-06-20 11:15:00,36.59,41.88,25.63,2.85,2.78,27.93
KIT_001,2026-06-20 11:16:00,36.19,41.84,25.61,2.96,2.89,27.53
KIT_001,2026-06-20 11:17:00,37.3,41.46,25.32,2.78,3.17,27.58
KIT_001,2026-06-20 11:18:00,36.71,41.42,25.03,2.91,2.97,27.44
KIT_001,2026-06-20 11:19:00,36.28,41.88,25.03,2.66,2.76,27.83
KIT_001,2026-06-20 11:20:00,37.04,41.46,24.79,3.0,3.14,27.09
KIT_001,2026-06-20 11:21:00,37.26,41.7,24.97,3.06,3.17,27.12
KIT_001,2026-06-20 11:22:00,36.93,41.72,25.17,2.75,2.92,27.02
KIT_001,2026-06-20 11:23:00,36.81,41.78,25.02,3.49,3.02,27.2
KIT_001,2026-06-20 11:24:00,36.91,41.95,25.07,3.02,2.86,27.07
KIT_001,2026-06-20 11:25:00,36.83,41.31,25.18,2.8,2.73,27.03
KIT_001,2026-06-20 11:26:00,36.47,41.12,25.04,2.59,2.88,26.81
KIT_001,2026-06-20 11:27:00,36.67,41.52,24.9,3.01,3.02,27.45
KIT_001,2026-06-20 11:28:00,37.08,42.24,25.13,2.93,2.63,27.02
KIT_001,2026-06-20 11:29:00,36.98,42.3,24.98,3.2,2.89,27.48
KIT_001,2026-06-20 11:30:00,36.91,42.25,25.13,2.96,3.02,28.01
KIT_001,2026-06-20 11:31:00,36.48,41.64,25.47,2.7,3.3,27.06
KIT_001,2026-06-20 11:32:00,36.74,41.17,25.17,3.42,2.92,27.42
KIT_001,2026-06-20 11:33:00,36.02,41.0,25.6,3.11,2.69,27.35
KIT_001,2026-06-20 11:34:00,36.82,41.52,25.56,2.94,2.95,27.94
KIT_001,2026-06-20 11:35:00,37.24,41.65,25.17,3.04,2.86,27.41
KIT_001,2026-06-20 11:36:00,36.21,42.1,25.08,3.12,3.14,27.56
KIT_001,2026-06-20 11:37:00,36.51,41.97,25.3,2.64,2.92,27.57
KIT_001,2026-06-20 11:38:00,36.82,41.78,25.54,3.04,2.32,27.51
KIT_001,2026-06-20 11:39:00,37.13,41.45,25.22,2.89,3.92,27.74
KIT_001,2026-06-20 11:40:00,36.52,41.43,25.51,3.13,3.04,27.59
KIT_001,2026-06-20 11:41:00,36.42,41.79,25.58,2.81,3.02,27.7
KIT_001,2026-06-20 11:42:00,35.96,41.93,25.19,2.85,2.61,27.65
KIT_001,2026-06-20 11:43:00,36.67,41.84,25.22,3.42,2.63,27.46
KIT_001,2026-06-20 11:44:00,37.34,41.41,25.5,3.31,2.98,27.56
KIT_001,2026-06-20 11:45:00,36.71,41.92,25.4,2.18,3.08,27.79
KIT_001,2026-06-20 11:46:00,36.59,41.83,25.27,3.29,3.18,27.88
KIT_001,2026-06-20 11:47:00,36.69,41.37,25.38,2.98,3.06,28.15
KIT_001,2026-06-20 11:48:00,36.56,41.44,25.47,2.82,2.7,28.41
KIT_001,2026-06-20 11:49:00,36.27,41.86,25.21,2.75,2.37,27.91
KIT_001,2026-06-20 11:50:00,36.83,41.57,25.72,2.76,2.97,28.17
KIT_001,2026-06-20 11:51:00,36.61,42.1,25.51,2.83,2.87,28.18
KIT_001,2026-06-20 11:52:00,36.52,41.76,25.09,2.72,2.68,28.05
KIT_001,2026-06-20 11:53:00,36.16,41.45,25.68,2.66,3.21,28.57
KIT_001,2026-06-20 11:54:00,36.94,41.57,25.57,2.74,2.61,28.72
KIT_001,2026-06-20 11:55:00,36.7,41.58,26.1,3.08,3.15,28.35
KIT_001,2026-06-20 11:56:00,36.25,41.34,25.63,3.02,2.65,28.48
KIT_001,2026-06-20 11:57:00,36.78,41.28,25.51,3.15,3.03,28.41
KIT_001,2026-06-20 11:58:00,36.23,41.76,25.81,3.0,3.23,28.1
KIT_001,2026-06-20 11:59:00,36.11,41.81,25.56,2.7,2.92,28.42
KIT_001,2026-06-20 12:00:00,36.09,41.73,25.52,3.16,3.42,28.1
KIT_001,2026-06-20 12:01:00,35.72,42.0,25.76,2.79,3.48,28.37
KIT_001,2026-06-20 12:02:00,36.48,41.38,25.43,3.21,3.06,28.35
KIT_001,2026-06-20 12:03:00,35.65,42.05,25.33,2.76,3.14,28.34
KIT_001,2026-06-20 12:04:00,35.84,41.27,25.95,2.89,3.27,28.3
KIT_001,2026-06-20 12:05:00,35.52,41.24,25.71,2.98,3.14,28.52
KIT_001,2026-06-20 12:06:00,36.22,41.0,25.48,3.26,3.11,27.8
KIT_001,2026-06-20 12:07:00,36.19,41.39,25.48,3.16,2.87,27.67
KIT_001,2026-06-20 12:08:00,36.13,41.36,25.53,3.14,2.58,27.89
